KID,SPUD,COMPLETION,vintage_year
1038702991,2008-12-08,2008-12-12,2008.0
1038833636,2008-12-02,2009-02-06,2009.0
1039039243,2009-01-13,2009-01-21,2009.0
1039084275,2009-01-14,2009-01-22,2009.0
1039084287,2009-01-20,2009-01-23,2009.0
1039141900,2009-06-09,2009-06-23,2009.0
1039146005,2009-01-31,2009-02-26,2009.0
1039256512,2009-05-29,2009-07-02,2009.0
1039341585,2009-03-22,2009-03-23,2009.0
1039341601,2009-03-18,2009-03-19,2009.0
1040721804,2009-06-18,2009-07-21,2009.0
1040723863,2009-06-29,2009-08-26,2009.0
1040793174,2009-07-14,2009-07-20,2009.0
1040855649,2009-07-30,2009-08-01,2009.0
1040856583,2009-07-23,2009-07-27,2009.0
1040927378,2009-08-25,2009-09-14,2009.0
1041111426,2009-11-05,2010-03-28,2010.0
1041229774,2009-12-04,2009-12-18,2009.0
1041340104,2009-11-07,2009-11-23,2009.0
1041343780,2009-12-06,2010-01-06,2010.0
1041460295,2010-02-02,2010-02-04,2010.0
1042196122,2010-03-15,2010-04-03,2010.0
1042199465,2010-03-27,2010-04-20,2010.0
1042203260,2010-05-03,2010-05-04,2010.0
1042330153,2010-05-12,2010-06-01,2010.0
1042547446,2010-06-29,2010-07-08,2010.0
1042553503,2013-07-20,2013-07-23,2013.0
1042656250,2010-07-24,2010-07-28,2010.0
1042656304,2010-07-23,2010-07-27,2010.0
1042658658,2010-07-31,2010-09-15,2010.0
1042660927,2010-08-09,2010-08-17,2010.0
1042661972,2010-08-31,2010-09-11,2010.0
1042759191,2010-08-13,2010-10-07,2010.0
1042759200,,,
1042763004,2010-09-13,2010-10-09,2010.0
1042763022,2011-05-03,2011-05-17,2011.0
1042769303,2010-11-15,2011-01-19,2011.0
1042769317,2010-09-13,2010-09-21,2010.0
1042808112,2010-09-10,2010-09-22,2010.0
1042902854,,,
1043015041,2010-11-02,2010-11-18,2010.0
1043170584,2010-12-15,2010-12-22,2010.0
1043232596,2011-01-03,2011-01-05,2011.0
1043235729,2010-12-22,2011-01-05,2011.0
1043235769,2011-01-15,2011-02-15,2011.0
1043338802,2011-02-03,2011-05-02,2011.0
1043341817,2011-08-10,2011-08-11,2011.0
1043344475,2011-02-23,2011-03-03,2011.0
1043501337,2011-06-30,2011-07-20,2011.0
1043683681,2011-10-28,2011-11-02,2011.0
1043683684,2011-10-24,2011-10-25,2011.0
1043685896,2011-06-02,2011-08-17,2011.0
1043686614,2011-07-27,2011-08-25,2011.0
1043688538,2011-05-03,2011-05-09,2011.0
1043914127,2011-06-11,2011-08-19,2011.0
1043914591,2011-05-31,2011-08-17,2011.0
1043928857,2011-06-22,2011-07-27,2011.0
1043933698,2011-07-01,2011-07-09,2011.0
1043933710,2011-06-27,2011-07-20,2011.0
1043935930,2011-08-29,2011-10-14,2011.0
1043935959,2011-07-08,2011-07-29,2011.0
1043936321,2011-06-30,2011-07-12,2011.0
1043940341,2011-08-26,2011-09-27,2011.0
1043940875,2011-08-02,2011-08-21,2011.0
1043942450,2011-07-18,2011-08-23,2011.0
1043943445,2011-08-26,2011-08-30,2011.0
1043943455,2012-03-21,2012-04-19,2012.0
1043943478,2011-07-28,2011-08-22,2011.0
1043944007,2011-08-17,2011-09-29,2011.0
1043948157,2011-08-11,2011-08-24,2011.0
1043948169,2011-08-06,2011-10-05,2011.0
1043951668,2011-08-11,2011-08-29,2011.0
1043953036,2011-10-14,2011-10-17,2011.0
1043953048,2011-09-09,2011-09-28,2011.0
1043953055,2011-09-22,2011-10-07,2011.0
1043953058,2011-11-01,2011-11-04,2011.0
1043953059,2011-11-03,2011-11-04,2011.0
1043953071,2011-09-20,2011-10-03,2011.0
1043954668,2011-09-01,2011-09-30,2011.0
1043955211,2011-08-22,2011-09-12,2011.0
1043955894,2011-08-20,2011-09-14,2011.0
1043956301,2011-09-15,2011-10-26,2011.0
1043957495,2011-09-02,2011-11-22,2011.0
1043957898,2011-08-26,2011-12-15,2011.0
1043960688,2011-10-27,2011-11-05,2011.0
1043960695,2011-08-22,2011-08-30,2011.0
1043966823,2011-09-13,2011-09-23,2011.0
1043970302,2011-08-31,2011-10-03,2011.0
1043970604,2011-09-13,2011-09-23,2011.0
1043971523,2011-09-06,2011-09-27,2011.0
1043971844,2011-09-02,2011-10-13,2011.0
1043973930,2011-09-23,2011-11-18,2011.0
1043978647,2011-10-31,2012-01-10,2012.0
1043980967,2011-09-17,2012-05-29,2012.0
1043980990,2011-09-27,2011-09-28,2011.0
1043982349,2011-09-22,2011-10-24,2011.0
1043983309,2011-09-26,2011-11-30,2011.0
1043983958,2011-10-20,2011-10-26,2011.0
1043986283,2011-11-04,2012-04-11,2012.0
1043986291,2011-11-04,2012-04-11,2012.0
1043986316,2011-11-10,2011-12-27,2011.0
1043992213,2011-10-04,2011-10-14,2011.0
1043992235,2011-10-04,2012-01-05,2012.0
1043992629,2011-10-19,2011-12-07,2011.0
1043992642,2011-10-13,2011-10-31,2011.0
1043994370,2011-10-10,2011-10-18,2011.0
1043994408,2011-10-25,2011-11-15,2011.0
1043995022,2011-10-13,2011-10-21,2011.0
1043995030,2011-11-19,2012-01-05,2012.0
1043995033,2011-10-15,2011-10-24,2011.0
1043997973,2011-11-30,2012-01-29,2012.0
1043999451,2011-10-14,2011-10-22,2011.0
1044001000,2011-10-24,2012-06-05,2012.0
1044003900,2011-11-17,2012-01-27,2012.0
1044004911,2011-12-03,2011-12-09,2011.0
1044005540,2011-11-04,2011-11-16,2011.0
1044006789,2010-10-31,2012-01-04,2012.0
1044006793,2012-02-15,2012-04-04,2012.0
1044006813,2011-11-07,2011-11-19,2011.0
1044010429,2011-11-02,2011-11-10,2011.0
1044010431,2011-10-28,2011-11-03,2011.0
1044010688,2011-11-07,2011-12-05,2011.0
1044013538,2011-12-20,2011-12-29,2011.0
1044013555,2011-11-18,2011-12-30,2011.0
1044013854,2011-11-14,2012-01-12,2012.0
1044014538,2011-11-16,2011-12-05,2011.0
1044014891,2011-11-08,2011-11-18,2011.0
1044015488,2011-11-17,2011-11-25,2011.0
1044015528,2011-11-10,2011-11-30,2011.0
1044022650,2011-11-19,2011-11-25,2011.0
1044022697,2011-12-01,2011-12-15,2011.0
1044027807,2012-08-30,2012-08-31,2012.0
1044030393,2011-12-29,2012-01-19,2012.0
1044030403,2011-12-17,2012-01-02,2012.0
1044031108,2011-12-05,2011-12-14,2011.0
1044032385,2011-12-08,2012-01-15,2012.0
1044032402,2011-12-09,2012-02-06,2012.0
1044032413,2011-12-21,2012-01-03,2012.0
1044034053,2012-01-09,2012-01-24,2012.0
1044034706,2012-05-23,2012-06-18,2012.0
1044034732,2012-01-02,2012-01-11,2012.0
1044035026,2012-02-10,2012-03-14,2012.0
1044037215,2011-12-17,2012-01-30,2012.0
1044038080,2012-01-12,2012-01-13,2012.0
1044038105,2012-01-09,2012-01-10,2012.0
1044038950,2012-01-05,2012-02-14,2012.0
1044039221,2012-01-19,2012-01-25,2012.0
1044040621,2011-12-26,2012-02-09,2012.0
1044041333,2012-02-02,2012-02-10,2012.0
1044044113,2012-01-04,2012-03-07,2012.0
1044044134,2012-02-27,2012-03-06,2012.0
1044044352,2012-01-23,2012-08-24,2012.0
1044046552,2012-01-11,2012-01-23,2012.0
1044047067,2012-01-11,2012-01-21,2012.0
1044047070,2012-01-11,2012-04-05,2012.0
1044047074,2012-01-12,2012-01-21,2012.0
1044047671,2012-01-16,2012-02-03,2012.0
1044047673,2012-01-09,2012-01-24,2012.0
1044047689,2012-01-19,2012-02-08,2012.0
1044048488,2012-01-25,2012-04-09,2012.0
1044048839,2012-01-14,2012-07-02,2012.0
1044049530,2012-01-28,2012-03-15,2012.0
1044052571,2012-03-30,2012-05-11,2012.0
1044052572,2012-03-16,2012-05-04,2012.0
1044052578,2012-02-02,2012-02-14,2012.0
1044052604,2012-01-23,2012-02-12,2012.0
1044052658,2012-02-05,2012-02-13,2012.0
1044052684,2012-02-02,2012-02-12,2012.0
1044052711,2012-02-13,2012-03-05,2012.0
1044053440,2012-02-08,2012-02-29,2012.0
1044053448,2012-05-02,2012-05-15,2012.0
1044053487,2012-02-13,2012-05-24,2012.0
1044054505,2012-01-26,2012-02-02,2012.0
1044057978,2012-03-14,2012-05-01,2012.0
1044058000,2012-02-09,2012-02-21,2012.0
1044058542,2012-02-20,2012-03-14,2012.0
1044059322,2012-02-07,2012-04-13,2012.0
1044059612,2012-02-14,2012-04-26,2012.0
1044063521,2012-07-19,2012-07-31,2012.0
1044064310,2012-02-24,2012-02-29,2012.0
1044066232,2012-02-28,2012-04-18,2012.0
1044066233,2012-02-29,2012-04-24,2012.0
1044066247,2012-03-26,2012-05-02,2012.0
1044066249,2012-04-30,2012-06-11,2012.0
1044066250,2012-03-19,2012-04-19,2012.0
1044066251,2012-04-03,2012-05-10,2012.0
1044067002,2012-03-05,2012-03-14,2012.0
1044067397,2013-02-05,2013-03-11,2013.0
1044067709,2012-02-29,2012-04-17,2012.0
1044067714,2012-02-27,2012-03-10,2012.0
1044068191,2012-03-07,2012-04-25,2012.0
1044068551,2012-02-29,2012-03-14,2012.0
1044068580,2012-03-05,2012-04-17,2012.0
1044068584,2012-03-07,2012-04-17,2012.0
1044069429,2012-03-12,2012-03-19,2012.0
1044069756,2012-03-20,2012-04-03,2012.0
1044075105,2012-03-31,2012-04-18,2012.0
1044076539,2012-04-12,2012-05-02,2012.0
1044077243,2012-04-10,2012-06-08,2012.0
1044077253,2012-03-13,2012-05-09,2012.0
1044078202,2012-04-09,2012-04-17,2012.0
1044078529,2012-03-12,2012-04-10,2012.0
1044078539,2012-11-06,2013-01-10,2013.0
1044078540,2012-04-07,2012-04-13,2012.0
1044079018,2012-04-12,2012-05-09,2012.0
1044080361,2012-04-12,2012-05-11,2012.0
1044080384,2012-03-29,2012-04-18,2012.0
1044080607,2012-04-02,2012-05-11,2012.0
1044080622,2012-04-26,2012-05-17,2012.0
1044080632,2012-07-24,2012-07-31,2012.0
1044080643,2012-04-12,2012-05-03,2012.0
1044080818,2012-04-09,2012-04-17,2012.0
1044080828,2012-03-24,2012-04-27,2012.0
1044080845,2012-04-06,2012-04-13,2012.0
1044081503,2012-06-05,2012-06-18,2012.0
1044081748,2012-04-10,2012-04-15,2012.0
1044081776,2012-04-06,2012-04-19,2012.0
1044083916,2012-05-04,2012-05-08,2012.0
1044084036,2012-04-23,2012-04-30,2012.0
1044084040,2012-07-17,2012-07-22,2012.0
1044084786,2012-05-11,2012-07-17,2012.0
1044084792,2012-04-23,2012-05-15,2012.0
1044090968,2012-05-11,2012-06-06,2012.0
1044091202,2012-05-10,2012-05-18,2012.0
1044092355,2012-05-01,2012-06-12,2012.0
1044092359,2012-09-12,2013-02-05,2013.0
1044092360,2012-05-05,2012-05-12,2012.0
1044093144,2012-04-24,2012-05-18,2012.0
1044093150,2012-05-02,2012-05-06,2012.0
1044094014,2012-05-17,2012-05-24,2012.0
1044094054,2012-05-10,2012-05-30,2012.0
1044096861,2012-06-13,2012-08-01,2012.0
1044096895,2012-05-09,2012-05-18,2012.0
1044096965,2012-05-02,2012-11-12,2012.0
1044096973,2012-05-06,2012-06-18,2012.0
1044097052,2012-05-16,2012-06-21,2012.0
1044097067,2012-06-11,2012-07-12,2012.0
1044099711,2012-05-24,2012-05-30,2012.0
1044100352,2012-05-17,2012-05-22,2012.0
1044100356,2012-05-07,2012-05-31,2012.0
1044100805,2012-05-07,2012-05-17,2012.0
1044101162,2012-05-30,2012-06-10,2012.0
1044101170,2012-05-17,2012-06-15,2012.0
1044101172,2012-05-12,2012-05-20,2012.0
1044101305,2012-05-23,2012-06-03,2012.0
1044101314,2012-05-22,2012-06-06,2012.0
1044102112,2012-05-16,2012-05-25,2012.0
1044102117,2012-05-17,2012-06-01,2012.0
1044102144,2012-05-31,2012-06-06,2012.0
1044102147,2012-06-04,2012-06-06,2012.0
1044102790,2012-07-11,2012-09-11,2012.0
1044102808,2012-05-19,2012-05-25,2012.0
1044104746,2012-06-07,2012-06-08,2012.0
1044104749,2012-05-21,2012-05-22,2012.0
1044104751,2012-06-08,2012-06-12,2012.0
1044104761,2012-06-18,2012-06-19,2012.0
1044104806,2012-06-08,2012-07-12,2012.0
1044105090,2012-05-15,2012-05-22,2012.0
1044106558,2012-06-17,2012-07-25,2012.0
1044106576,2012-07-06,2012-08-23,2012.0
1044108309,2012-05-26,2012-06-28,2012.0
1044110738,2012-06-08,2012-06-16,2012.0
1044113096,2012-07-15,2012-07-25,2012.0
1044115389,2012-06-18,2012-07-27,2012.0
1044117593,2012-06-18,2012-06-25,2012.0
1044121293,2012-07-07,2012-08-03,2012.0
1044121294,2012-07-18,2012-07-27,2012.0
1044121301,2012-06-12,2013-01-02,2013.0
1044125417,2012-07-09,2012-08-08,2012.0
1044125428,2012-06-20,2012-08-01,2012.0
1044125778,2012-05-25,2012-07-08,2012.0
1044126681,2012-07-17,2012-08-28,2012.0
1044126683,2012-07-05,2012-07-31,2012.0
1044127463,2012-07-13,2012-08-14,2012.0
1044127485,2012-06-22,2012-07-14,2012.0
1044128284,2012-07-16,2012-10-25,2012.0
1044128841,2012-09-11,2012-09-13,2012.0
1044129540,2012-06-23,2012-07-23,2012.0
1044129546,2012-06-19,2012-08-10,2012.0
1044129880,2012-07-06,2012-08-02,2012.0
1044130486,2012-08-11,2012-08-25,2012.0
1044130911,2012-07-30,2012-08-06,2012.0
1044130913,2012-07-07,2012-09-26,2012.0
1044130914,2012-06-28,2012-07-13,2012.0
1044130916,2012-07-18,2012-08-16,2012.0
1044132100,2012-07-10,2012-08-28,2012.0
1044132981,2012-08-08,2012-11-07,2012.0
1044132987,2012-07-07,2012-07-14,2012.0
1044132995,2012-07-10,2012-09-15,2012.0
1044137023,2012-08-08,2012-09-05,2012.0
1044137035,2012-07-22,2012-10-15,2012.0
1044137036,2012-07-25,2012-10-15,2012.0
1044137441,2012-07-31,2012-08-08,2012.0
1044138209,2012-07-18,2012-09-04,2012.0
1044138258,2012-07-25,2012-07-31,2012.0
1044138635,2012-07-25,2012-09-25,2012.0
1044138961,2012-08-01,2012-10-05,2012.0
1044140001,2012-08-23,2012-09-11,2012.0
1044140045,2012-08-13,2012-09-04,2012.0
1044140539,2012-08-11,2012-09-04,2012.0
1044141194,2012-08-09,2012-08-13,2012.0
1044142237,2012-08-22,2012-11-23,2012.0
1044142474,2012-08-14,2012-09-11,2012.0
1044142852,2012-08-17,2012-08-24,2012.0
1044142867,2012-08-11,2012-09-15,2012.0
1044143368,2012-09-05,2012-10-20,2012.0
1044143373,2012-08-14,2012-08-27,2012.0
1044143389,2012-08-31,2012-09-19,2012.0
1044143853,2012-08-20,2012-08-27,2012.0
1044143855,2012-08-28,2012-09-04,2012.0
1044143864,2012-09-14,2012-11-20,2012.0
1044144076,2012-10-20,2013-01-03,2013.0
1044150452,2012-08-28,2012-10-04,2012.0
1044154879,2012-08-29,2012-09-21,2012.0
1044164589,2012-09-17,2012-09-25,2012.0
1044164932,2012-09-10,2012-09-27,2012.0
1044165894,2012-10-05,2012-10-11,2012.0
1044168007,2012-09-25,2012-10-10,2012.0
1044168773,2012-12-12,2012-12-18,2012.0
1044170793,2012-11-06,2013-01-03,2013.0
1044172322,2012-09-29,2012-10-11,2012.0
1044172354,2012-09-27,2012-10-04,2012.0
1044172744,2012-10-02,2012-11-16,2012.0
1044172987,2012-10-22,2012-11-29,2012.0
1044173329,2012-10-17,2012-10-25,2012.0
1044173341,2012-10-01,2012-10-08,2012.0
1044173486,2013-05-20,2013-09-30,2013.0
1044173518,2012-11-10,2012-12-04,2012.0
1044175172,2012-10-02,2012-10-13,2012.0
1044175881,2012-10-22,2012-11-06,2012.0
1044177502,2012-10-22,2013-01-02,2013.0
1044177522,2012-12-06,2012-12-19,2012.0
1044179164,2012-10-26,2012-11-01,2012.0
1044186391,2012-12-13,2013-01-16,2013.0
1044186393,2012-11-14,2012-11-18,2012.0
1044186411,2012-11-07,2012-11-19,2012.0
1044188968,2012-12-06,2013-01-21,2013.0
1044190078,2012-11-13,2012-11-15,2012.0
1044190081,2012-11-09,2012-11-10,2012.0
1044191401,2012-11-21,2012-11-23,2012.0
1044194406,2012-12-18,2012-12-31,2012.0
1044194415,2012-11-29,2012-12-11,2012.0
1044194422,2012-11-21,2012-11-29,2012.0
1044194720,2012-11-24,2013-01-06,2013.0
1044195712,2012-11-29,2012-11-30,2012.0
1044197650,2012-12-07,2013-01-04,2013.0
1044198215,2012-12-14,2012-12-21,2012.0
1044198229,2012-05-24,2012-05-24,2012.0
1044199438,2012-12-06,2013-01-20,2013.0
1044201797,2013-01-08,2013-01-21,2013.0
1044202401,2013-01-14,2013-01-19,2013.0
1044202402,2012-12-19,2012-12-29,2012.0
1044203461,2013-01-10,2013-01-11,2013.0
1044217068,2013-02-01,2013-03-04,2013.0
1044219345,2013-05-03,2013-05-15,2013.0
1044219388,2013-02-01,2013-03-05,2013.0
1044219398,2013-02-10,2013-03-08,2013.0
1044221490,2013-03-07,2013-03-08,2013.0
1044226115,2013-04-05,2013-07-25,2013.0
1044226117,2013-03-21,2013-05-16,2013.0
1044227358,2013-03-15,2013-04-22,2013.0
1044227359,2013-03-18,2013-04-22,2013.0
1044229830,2013-03-25,2013-03-31,2013.0
1044231820,2013-03-14,2013-03-26,2013.0
1044236503,2013-03-22,2013-04-08,2013.0
1044237143,,,
1044239089,2013-04-30,2013-05-01,2013.0
1044239093,2013-04-02,2013-04-10,2013.0
1044239094,2013-04-10,2013-04-22,2013.0
1044239115,2013-04-24,2013-05-08,2013.0
1044239117,2013-04-05,2013-04-17,2013.0
1044241610,2013-04-20,2013-05-17,2013.0
1044242451,2012-08-08,2013-01-04,2013.0
1044243862,2013-04-19,2013-04-30,2013.0
1044245988,2013-06-05,2013-06-21,2013.0
1044250318,2013-07-19,2013-07-20,2013.0
1044254906,2014-04-09,2014-05-21,2014.0
1044262310,2014-01-03,2014-02-13,2014.0
1044564551,2013-06-07,2013-07-02,2013.0
1044565422,2013-07-23,2013-09-03,2013.0
1044569831,2013-06-09,2013-06-27,2013.0
1044572930,2013-07-22,2013-07-24,2013.0
1044572931,2013-09-02,2013-09-04,2013.0
1044574168,2013-06-28,2013-08-02,2013.0
1044575652,2013-08-03,2013-08-22,2013.0
1044577792,2013-07-29,2013-08-15,2013.0
1044578167,2014-01-09,2014-01-19,2014.0
1044578529,2013-07-24,2013-07-25,2013.0
1044579271,2013-07-19,2013-07-30,2013.0
1044579452,2013-08-06,2013-08-09,2013.0
1044579464,2013-07-09,2013-07-16,2013.0
1044580603,2013-07-18,2013-07-31,2013.0
1044581263,2013-07-25,2013-08-15,2013.0
1044583527,2013-08-14,2013-09-24,2013.0
1044583881,2013-07-27,2013-11-25,2013.0
1044584156,2013-08-03,2013-08-10,2013.0
1044589973,2013-08-10,2013-09-09,2013.0
1044590420,2013-09-24,2013-11-20,2013.0
1044593670,2013-08-20,2013-10-16,2013.0
1044593687,2013-08-29,2013-09-04,2013.0
1044593693,2013-08-17,2013-09-01,2013.0
1044594018,2013-08-27,2013-10-07,2013.0
1044594023,2013-10-03,2013-11-14,2013.0
1044594972,2013-09-03,2013-09-18,2013.0
1044598361,2013-09-15,2013-09-21,2013.0
1044618854,2013-09-18,2013-09-24,2013.0
1044624489,2013-09-19,2013-09-25,2013.0
1044624491,2013-10-18,2013-11-26,2013.0
1044624508,2013-11-21,2014-03-01,2014.0
1044624523,2013-09-13,2013-11-19,2013.0
1044625613,2013-09-21,2013-11-17,2013.0
1044625615,2013-09-27,2013-10-25,2013.0
1044625823,2013-10-03,2013-11-05,2013.0
1044625824,2013-10-17,2013-10-29,2013.0
1044625841,2013-10-03,2013-10-04,2013.0
1044626529,2013-10-01,2013-11-14,2013.0
1044626875,2013-10-14,2013-11-27,2013.0
1044628078,2013-10-03,2013-10-09,2013.0
1044628974,2013-10-10,2013-10-17,2013.0
1044628979,2013-10-26,2013-11-19,2013.0
1044630096,2013-10-22,2013-11-15,2013.0
1044630114,2013-10-05,2013-10-24,2013.0
1044630417,2013-10-22,2013-11-12,2013.0
1044630897,2013-10-09,2013-10-30,2013.0
1044631189,2014-06-25,2014-07-09,2014.0
1044632066,2013-12-13,2013-12-26,2013.0
1044632342,2013-11-20,2013-11-25,2013.0
1044633723,2013-10-21,2013-12-02,2013.0
1044634826,2014-05-29,2014-07-22,2014.0
1044634850,2013-10-25,2013-10-30,2013.0
1044635431,2013-11-02,2013-12-27,2013.0
1044636422,2013-10-31,2013-11-27,2013.0
1044637138,2013-11-30,2013-12-27,2013.0
1044640614,2013-11-22,2013-12-03,2013.0
1044643417,2014-01-10,2014-01-13,2014.0
1044643423,2013-12-13,2013-12-16,2013.0
1044643425,2013-12-20,2013-12-27,2013.0
1044643426,2013-12-27,2013-12-31,2013.0
1044645542,2013-12-13,2014-02-11,2014.0
1044652450,2013-11-20,2014-01-15,2014.0
1044652477,2013-12-04,2013-12-30,2013.0
1044652481,2013-11-13,2014-01-17,2014.0
1044653092,2013-11-26,2013-12-02,2013.0
1044653093,2013-11-26,2013-12-09,2013.0
1044653790,2013-12-20,2014-02-27,2014.0
1044653798,2013-11-22,2013-12-02,2013.0
1044656065,2013-11-20,2014-01-17,2014.0
1044661393,2014-02-11,2014-04-25,2014.0
1044662294,2013-12-13,2013-12-21,2013.0
1044662303,2013-12-10,2013-12-13,2013.0
1044663204,2013-12-10,2013-12-12,2013.0
1044663212,2013-12-19,2014-01-10,2014.0
1044663226,2013-12-04,2013-12-17,2013.0
1044666100,2013-12-02,2014-01-14,2014.0
1044666382,2013-12-03,2014-01-14,2014.0
1044719439,2014-02-17,2014-03-19,2014.0
1044723339,2014-01-09,2014-01-23,2014.0
1044723355,2014-01-11,2014-01-18,2014.0
1044724174,2013-12-15,2013-12-30,2013.0
1044724188,2014-01-15,2014-01-30,2014.0
1044724190,2013-12-21,2014-01-11,2014.0
1044726358,2013-12-20,2014-01-10,2014.0
1044726369,2014-01-03,2014-01-20,2014.0
1044732266,2014-02-09,2014-02-20,2014.0
1044740522,2013-12-31,2014-05-19,2014.0
1044740542,2014-01-17,2014-01-31,2014.0
1044740543,2014-01-22,2014-04-05,2014.0
1044750181,2014-01-10,2014-03-07,2014.0
1044751033,2014-01-12,2014-03-04,2014.0
1044753901,2014-05-06,2014-05-14,2014.0
1044754238,2014-01-22,2014-02-24,2014.0
1044754252,2014-01-21,2014-04-21,2014.0
1044755380,2014-02-13,2014-03-25,2014.0
1044755803,2014-01-24,2014-02-28,2014.0
1044758399,2014-01-20,2014-02-25,2014.0
1044758400,2014-03-08,2014-04-03,2014.0
1044759466,2014-01-27,2014-02-20,2014.0
1044759771,2014-04-15,2014-04-24,2014.0
1044759780,2014-01-25,2014-02-09,2014.0
1044759781,2014-02-03,2014-02-28,2014.0
1044760880,2014-01-30,2014-02-13,2014.0
1044762222,2014-02-11,2014-02-21,2014.0
1044762595,2014-02-14,2014-03-25,2014.0
1044763510,2014-02-27,2014-03-13,2014.0
1044764117,2014-02-06,2014-02-16,2014.0
1044767457,2014-07-18,2014-08-18,2014.0
1044767588,2014-04-18,2014-05-05,2014.0
1044768506,2014-02-18,2014-02-24,2014.0
1044769079,2014-02-28,2014-03-25,2014.0
1044770529,2014-02-19,2014-02-23,2014.0
1044772333,2014-03-04,2014-03-15,2014.0
1044773797,2014-02-22,2014-03-03,2014.0
1044774411,2014-02-22,2014-03-21,2014.0
1044774414,2014-03-06,2014-04-22,2014.0
1044775418,2014-03-04,2014-04-07,2014.0
1044776507,2014-03-04,2014-03-12,2014.0
1044778103,2014-03-14,2014-03-20,2014.0
1044781700,2014-03-30,2014-04-06,2014.0
1044786650,2014-03-11,2014-03-18,2014.0
1044787335,2014-03-24,2014-04-24,2014.0
1044787340,2014-04-01,2014-04-29,2014.0
1044787649,2014-05-01,2014-05-27,2014.0
1044792832,2014-03-17,2014-05-16,2014.0
1044792833,2014-03-29,2014-04-09,2014.0
1044794051,2014-05-01,2014-05-30,2014.0
1044794056,2014-04-10,2014-05-19,2014.0
1044794493,2014-04-11,2014-05-08,2014.0
1044794500,2014-03-24,2014-04-21,2014.0
1044794994,2014-03-25,2014-05-27,2014.0
1044795018,2014-03-31,2014-04-10,2014.0
1044799573,2014-04-12,2014-04-20,2014.0
1044799590,2014-04-23,2014-05-21,2014.0
1044799593,2014-04-30,2014-05-24,2014.0
1044799607,2014-03-28,2014-05-06,2014.0
1044799608,2014-05-19,2014-05-27,2014.0
1044800326,2014-03-28,2014-04-18,2014.0
1044801662,2014-04-15,2014-04-21,2014.0
1044802150,2014-04-22,2014-07-24,2014.0
1044803819,2014-04-23,2014-05-29,2014.0
1044803835,2014-06-02,2014-07-10,2014.0
1044803839,2014-08-26,2014-10-21,2014.0
1044809263,2014-04-23,2014-04-28,2014.0
1044809780,2014-05-08,2014-05-18,2014.0
1044809781,2014-04-24,2014-06-06,2014.0
1044813036,2014-04-22,2014-05-14,2014.0
1044813631,2014-04-30,2014-05-06,2014.0
1044813655,2014-05-01,2014-05-10,2014.0
1044819913,2014-04-14,2014-04-22,2014.0
1044821070,2014-05-05,2014-06-24,2014.0
1044825558,2014-06-13,2014-06-19,2014.0
1044826791,2014-04-30,2014-05-29,2014.0
1044826800,2014-05-16,2014-06-17,2014.0
1044827099,2014-05-05,2014-05-10,2014.0
1044829513,,,
1044832414,2014-06-30,2014-10-01,2014.0
1044832696,2014-05-12,2014-06-12,2014.0
1044833800,2014-05-30,2014-07-25,2014.0
1044835265,2014-06-01,2014-06-11,2014.0
1044835773,2014-05-14,2014-05-18,2014.0
1044836295,2014-05-12,2014-05-18,2014.0
1044837169,2014-05-20,2014-05-28,2014.0
1044837761,2014-06-03,2014-06-24,2014.0
1044837783,2014-06-23,2014-07-15,2014.0
1044839918,2014-06-12,2014-07-15,2014.0
1044839968,2014-06-03,2014-06-14,2014.0
1044844741,2014-06-07,2014-06-10,2014.0
